Date,Home,hpts,Away,apts
12/18/14,Idaho St.,72,South Dakota St.,75
12/18/14,Seton Hall,89,South Florida,69
12/18/14,Georgia Southern,76,Stetson,67
12/18/14,LSU,79,UAB,70
12/18/14,Cal St. Bakersfield,56,Utah St.,57
12/18/14,Yale,57,Vermont,56
12/18/14,Cleveland St.,54,Virginia,70
12/18/14,Wright St.,69,Western Carolina,56
12/19/14,Stillman,49,Alabama,69
12/19/14,Case Western Reserve,65,Bucknell,88
12/19/14,Niagara,62,Buffalo,88
12/19/14,South Dakota St.,53,Cal St. Bakersfield,49
12/19/14,Eastern Washington,67,California,78
12/19/14,Concordia MI,60,Central Michigan,97
12/19/14,Chaminade,63,Hawaii,94
12/19/14,Texas Pan American,60,Creighton,75
12/19/14,Northern Illinois,55,Dartmouth,58
12/19/14,Colorado St.,85,Denver,84
12/19/14,North Florida,83,Florida A&M,65
12/19/14,Furman,78,Florida Gulf Coast,83
12/19/14,Hiwassee,71,Gardner Webb,91
12/19/14,Tennessee St.,54,Hampton,66
12/19/14,North Carolina A&T,57,Kent St.,71
12/19/14,Milligan,53,Lamar,80
12/19/14,Central Pennsylvania,65,Liberty,94
12/19/14,LSU-Alexandria,71,Louisiana Monroe,76
12/19/14,Southern Utah,57,Loyola Chicago,73
12/19/14,Alabama A&M,49,Marquette,83
12/19/14,Bethune Cookman,46,Mercer,67
12/19/14,Eastern Kentucky,72,Miami FL,44
12/19/14,Chattanooga,58,Middle Tennessee,68
12/19/14,Seattle,57,Minnesota,92
12/19/14,Northern Kentucky,83,Morehead St.,60
12/19/14,Northern Arizona,62,Norfolk St.,81
12/19/14,Dickinson St.,48,North Dakota,78
12/19/14,Maryland Eastern Shore,43,Old Dominion,60
12/19/14,Lipscomb,55,Princeton,77
12/19/14,Siena,66,Radford,76
12/19/14,Clemson,45,South Carolina,68
12/19/14,Winthrop,71,Southeastern Louisiana,81
12/19/14,New Orleans,56,Southern Illinois,52
12/19/14,Saint Mary's,47,St. John's,53
12/19/14,Tennessee Tech,58,Tennessee,61
12/19/14,Arkansas Pine Bluff,51,Texas Tech,72
12/19/14,Jackson St.,49,Tulane,56
12/19/14,San Diego Christian,46,UC Santa Barbara,69
12/19/14,Idaho St.,56,Utah St.,69
12/19/14,Arizona,60,UTEP,55
12/19/14,Washington MD,46,William & Mary,86
12/19/14,Wilberforce,71,Youngstown St.,92
12/20/14,South Carolina St.,71,Houston,63
12/20/14,UC Davis,81,Air Force,75
12/20/14,Bluffton,53,Akron,92
12/20/14,Mount St. Mary's,45,American,46
12/20/14,Lehigh,84,Arizona St.,81
12/20/14,Southeast Missouri St.,67,Arkansas,84
12/20/14,Marshall,58,Arkansas St.,67
12/20/14,Xavier,88,Auburn,89
12/20/14,St. Bonaventure,69,Binghamton,51
12/20/14,Abilene Christian,33,Boise St.,77
12/20/14,Stanford,77,BYU,79
12/20/14,Texas A&M Corpus Chris,75,Cal St. Northridge,68
12/20/14,Montreat,64,Campbell,90
12/20/14,NJIT,84,Central Connecticut,76
12/20/14,St. Joseph's IN,54,Chicago St.,76
12/20/14,VCU,68,Cincinnati,47
12/20/14,Davidson,80,College of Charleston,68
12/20/14,Hofstra,77,Columbia,82
12/20/14,Boston University,62,Dayton,78
12/20/14,UMass Lowell,63,Duquesne,79
12/20/14,Belmont,73,Fairfield,61
12/20/14,Delaware,74,Fairleigh Dickinson,76
12/20/14,Wake Forest,50,Florida,63
12/20/14,Iona,81,George Mason,86
12/20/14,Charlotte,78,Georgetown,81
12/20/14,Vanderbilt,60,Georgia Tech,65
12/20/14,Cal Poly,50,Gonzaga,63
12/20/14,St. Edwards,55,Grand Canyon,81
12/20/14,Cal St. Bakersfield,59,Idaho St.,50
12/20/14,Butler,73,Indiana,82
12/20/14,Eastern Illinois,60,Indiana St.,56
12/20/14,Northern Iowa,56,Iowa,44
12/20/14,Drake,54,Iowa St.,83
12/20/14,Valparaiso,75,IPFW,72
12/20/14,South Alabama,65,IUPUI,71
12/20/14,Truett McConnell,55,Jacksonville,84
12/20/14,High Point,80,James Madison,71
12/20/14,Lafayette,69,Kansas,96
12/20/14,Texas A&M,64,Kansas St.,71
12/20/14,UMBC,66,Kennesaw St.,53
12/20/14,UCLA,44,Kentucky,83
12/20/14,Penn St. Beaver,74,Longwood,106
12/20/14,Morgan St.,69,Manhattan,73
12/20/14,Saint Joseph's,75,Marist,58
12/20/14,Toledo,83,McNeese St.,69
12/20/14,Oral Roberts,63,Memphis,78
12/20/14,SMU,62,Michigan,51
12/20/14,Texas Southern,71,Michigan St.,64
12/20/14,USC Upstate,53,Mississippi St.,51
12/20/14,North Carolina Central,94,Mississippi Valley St.,60
12/20/14,Illinois,62,Missouri,59
12/20/14,Eastern Michigan,77,Missouri St.,65
12/20/14,Illinois St.,77,Murray St.,89
12/20/14,New Mexico,69,New Mexico St.,67
12/20/14,Ohio St.,74,North Carolina,82
12/20/14,West Virginia,83,North Carolina St.,69
12/20/14,Jacksonville St.,60,Northern Colorado,69
12/20/14,Western Michigan,61,Northwestern,67
12/20/14,Louisiana Lafayette,85,Northwestern St.,89
12/20/14,Purdue,63,Notre Dame,94
12/20/14,Delaware St.,70,Oregon,83
12/20/14,Fresno St.,68,Pacific,71
12/20/14,Drexel,68,Penn St.,73
12/20/14,Richmond,65,Pepperdine,63
12/20/14,Oakland,77,Pittsburgh,81
12/20/14,Montana St.,60,Portland,87
12/20/14,Massachusetts,65,Providence,85
12/20/14,Detroit,55,Rhode Island,69
12/20/14,St. Francis PA,73,Rutgers,68
12/20/14,New Hampshire,60,Sacred Heart,73
12/20/14,Prairie View A&M,44,Sam Houston St.,61
12/20/14,Ball St.,57,San Diego St.,70
12/20/14,Northeastern,78,Santa Clara,72
12/20/14,Milwaukee,56,SIU Edwardsville,61
12/20/14,Florida St.,75,South Florida,62
12/20/14,Florida Atlantic,56,St. Francis NY,61
12/20/14,Arkansas Tech,57,Stephen F. Austin,94
12/20/14,UTSA,57,TCU,88
12/20/14,Presbyterian,60,Tennessee Martin,77
12/20/14,Long Beach St.,68,Texas,78
12/20/14,Huston Tillotson,56,Texas St.,90
12/20/14,La Salle,67,Towson,53
12/20/14,Houston Baptist,67,UC Riverside,78
12/20/14,Incarnate Word,110,UMKC,104
12/20/14,Elon,71,UNC Greensboro,64
12/20/14,East Carolina,54,UNC Wilmington,66
12/20/14,Utah,59,UNLV,46
12/20/14,Howard Payne,50,UT Arlington,89
12/20/14,South Dakota St.,68,Utah St.,65
12/20/14,Syracuse,77,Villanova,82
12/20/14,The Citadel,61,Virginia Tech,64
12/20/14,Monmouth,74,Wagner,66
12/20/14,Oklahoma,67,Washington,69
12/20/14,Utah Valley,61,Weber St.,73
12/20/14,Louisville,76,Western Kentucky,67
12/20/14,Southern,39,Wyoming,57
12/20/14,Albany,64,Yale,60
12/21/14,Appalachian St.,59,Alabama,60
12/21/14,Green Bay,66,Arkansas Little Rock,46
12/21/14,Maine,69,Army,72
12/21/14,USC,75,Boston College,71
12/21/14,Ferris St.,82,Bowling Green,68
12/21/14,UC Irvine,55,Bradley,47
12/21/14,Holy Cross,48,Canisius,67
12/21/14,Coastal Carolina,72,Central Arkansas,55
12/21/14,San Francisco,65,Cleveland St.,69
12/21/14,Bryant,48,Denver,46
12/21/14,Alabama St.,63,Evansville,81
12/21/14,Seton Hall,47,Georgia,65
12/21/14,Southern Miss,55,Georgia St.,68
12/21/14,Northern Arizona,66,Hampton,75
12/21/14,FIU,69,Hartford,82
12/21/14,Austin Peay,63,Lipscomb,69
12/21/14,Tennessee St.,47,Middle Tennessee,65
12/21/14,South Dakota,67,Montana,62
12/21/14,Texas Pan American,72,Nebraska Omaha,77
12/21/14,Troy,65,Nicholls St.,64
12/21/14,Kent St.,53,North Dakota St.,52
12/21/14,Creighton,58,North Texas,62
12/21/14,Maryland,73,Oklahoma St.,64
12/21/14,Oregon St.,52,Quinnipiac,60
12/21/14,Cornell,61,Radford,74
12/21/14,Vermont,55,Saint Louis,58
12/21/14,Louisiana Monroe,50,Samford,64
12/21/14,San Diego Christian,61,San Diego,71
12/21/14,Sacramento St.,47,Seattle,66
12/21/14,Coker,52,South Carolina,78
12/21/14,Loyola MD,52,Stony Brook,67
12/21/14,Western Carolina,66,UNC Asheville,62
12/21/14,Alcorn St.,45,UTEP,78
12/21/14,Goshen,55,Valparaiso,82
12/21/14,Harvard,27,Virginia,76
12/21/14,San Jose St.,53,Washington St.,82
12/21/14,Reinhardt,72,Winthrop,100
12/22/14,South Carolina St.,59,Abilene Christian,65
12/22/14,Jacksonville St.,65,Air Force,66
12/22/14,Fairfield,66,Albany,77
12/22/14,Milwaukee,54,Arkansas,84
12/22/14,Southern,66,Baylor,70
12/22/14,Tennessee Martin,37,Butler,64
12/22/14,Texas A&M Corpus Chris,77,Cal St. Fullerton,82
12/22/14,Wisconsin,68,California,56
12/22/14,Brown,67,Central Connecticut,55
12/22/14,UAB,67,Chattanooga,83
12/22/14,Oakland,60,Clemson,70
12/22/14,DePaul,68,Colorado,82
12/22/14,Charleston Southern,54,Colorado St.,75
12/22/14,Columbia,65,Connecticut,80
12/22/14,Simpson IA,62,Drake,84
12/22/14,Florida A&M,57,East Carolina,75
12/22/14,Lewis-Clark St.,81,Eastern Washington,87
12/22/14,Eastern Kentucky,66,Florida Atlantic,69
12/22/14,Stetson,59,Florida St.,63
12/22/14,Ohio,49,George Washington,77
12/22/14,Truett McConnell,57,Georgia Southern,90
12/22/14,Nebraska,58,Hawaii,66
12/22/14,Boise St.,75,Houston,73
12/22/14,IPFW,43,Illinois St.,68
12/22/14,New Orleans,59,Indiana,79
12/22/14,North Florida,70,Iowa,80
12/22/14,North Carolina Central,67,Jackson St.,64
12/22/14,Norfolk St.,74,James Madison,71
12/22/14,Elon,67,Kennesaw St.,65
12/22/14,Rice,72,Lamar,79
12/22/14,College of Charleston,47,LSU,71
12/22/14,Manhattan,71,Fordham,57
12/22/14,North Dakota,54,Marquette,67
12/22/14,Central Michigan,87,McNeese St.,58
12/22/14,Coppin St.,56,Michigan,72
12/22/14,The Citadel,56,Michigan St.,82
12/22/14,Furman,76,Minnesota,86
12/22/14,Southeast Missouri St.,51,Mississippi,82
12/22/14,Oral Roberts,45,Missouri St.,52
12/22/14,Binghamton,68,Mount St. Mary's,69
12/22/14,Towson,56,Navy,61
12/22/14,Marshall,55,Nevada,83
12/22/14,LIU Brooklyn,73,New Hampshire,72
12/22/14,Northern New Mexico,39,New Mexico St.,78
12/22/14,UC Davis,73,Northern Colorado,63
12/22/14,Idaho,68,Northern Kentucky,81
12/22/14,Illinois Chicago,46,Northwestern,63
12/22/14,Northern Illinois,66,Notre Dame,91
12/22/14,Miami OH,55,Ohio St.,93
12/22/14,Weber St.,51,Oklahoma,85
12/22/14,William & Mary,62,Old Dominion,69
12/22/14,UC Santa Barbara,78,Oregon,82
12/22/14,Dartmouth,49,Penn St.,69
12/22/14,Lewis & Clark,49,Portland,71
12/22/14,Walla Walla,52,Portland St.,94
12/22/14,Liberty,47,Princeton,65
12/22/14,Miami FL,62,Providence,76
12/22/14,Gardner Webb,89,Purdue,84
12/22/14,Delaware,81,Robert Morris,84
12/22/14,Northeastern,68,Saint Mary's,72
12/22/14,UC Riverside,33,San Diego St.,61
12/22/14,Chicago St.,38,SIU Edwardsville,63
12/22/14,Murray St.,83,Southern Illinois,71
12/22/14,Southern Utah,61,Arkansas Pine Bluff,70
12/22/14,Maryland Eastern Shore,82,St. Bonaventure,80
12/22/14,Long Beach St.,49,St. John's,66
12/22/14,Colgate,43,Syracuse,78
12/22/14,Grambling St.,39,TCU,80
12/22/14,Kansas,52,Temple,77
12/22/14,Mercer,54,Tennessee,64
12/22/14,Loyola Chicago,62,Texas Tech,44
12/22/14,Incarnate Word,47,Tulsa,76
12/22/14,Southeastern Louisiana,65,UCF,70
12/22/14,Tennessee Tech,81,UMKC,60
12/22/14,Penn,50,Vanderbilt,79
12/22/14,East Tennessee St.,60,VCU,84
12/22/14,VMI,74,Virginia Tech,87
12/22/14,Bucknell,53,Wake Forest,60
12/22/14,Tulane,57,Washington,66
12/22/14,Wofford,44,West Virginia,77
12/22/14,Loyola Marymount,53,Wichita St.,80
12/22/14,Alabama A&M,62,Western Michigan,71
12/22/14,Green Bay,70,UC Irvine,72
12/22/14,Arkansas Little Rock,64,Bradley,54
12/22/14,North Dakota St.,61,Alcorn St.,50
12/22/14,Kent St.,75,UTEP,78
12/23/14,Detroit,54,Arizona St.,93
12/23/14,Texas Southern,60,Auburn,61
12/23/14,Massachusetts,71,BYU,77
12/23/14,UNC Wilmington,63,Campbell,69
12/23/14,Wagner,48,Cincinnati,72
12/23/14,Eastern Illinois,67,Cleveland St.,65
12/23/14,Georgia Tech,61,Dayton,75
12/23/14,Coppin St.,64,Eastern Michigan,87
12/23/14,New Mexico,65,Grand Canyon,68
12/23/14,La Salle,83,Hofstra,74
12/23/14,Florida Gulf Coast,67,Iona,86
12/23/14,Cal St. Northridge,55,Louisville,80
12/23/14,Western Illinois,51,Memphis,78
12/23/14,Jacksonville,47,Mississippi St.,70
12/23/14,St. Francis NY,71,Monmouth,46
12/23/14,Wyoming,61,Montana St.,51
12/23/14,Arkansas St.,74,Niagara,69
12/23/14,Louisiana Tech,65,North Carolina St.,73
12/23/14,Prairie View A&M,70,North Texas,67
12/23/14,Holy Cross,39,Pittsburgh,58
12/23/14,IUPUI,53,Richmond,57
12/23/14,Sacred Heart,54,Rutgers,79
12/23/14,Fairleigh Dickinson,60,Saint Peter's,69
12/23/14,Cal Poly,69,Santa Clara,58
12/23/14,Cornell,75,Siena,57
12/23/14,Howard,73,South Alabama,60
12/23/14,Southeastern Louisiana,63,South Florida,78
12/23/14,American,47,Stony Brook,59
12/23/14,Stanford,74,Texas,71
12/23/14,Arizona,67,UNLV,71
12/23/14,South Dakota St.,66,Utah,80
12/23/14,Idaho St.,47,Utah Valley,51
12/23/14,NJIT,67,Villanova,92
12/23/14,George Mason,68,Wright St.,60
12/23/14,South Carolina St.,56,Southern Utah,66
12/23/14,George Washington,53,Colorado,50
12/23/14,Ohio,99,DePaul,78
12/23/14,Arkansas Pine Bluff,61,Abilene Christian,69
12/23/14,Houston,82,Texas Tech,69
12/23/14,Boise St.,45,Loyola Chicago,48
12/23/14,Wichita St.,80,Hawaii,79
12/23/14,Loyola Marymount,42,Nebraska,50
12/25/14,Colorado,66,Hawaii,69
12/25/14,George Washington,60,Wichita St.,54
12/25/14,Ohio,58,Nebraska,71
12/25/14,DePaul,69,Loyola Marymount,72
12/27/14,Gonzaga,87,BYU,80
12/27/14,Indiana,87,Georgetown,91
12/27/14,Mercer,77,Georgia,86
12/27/14,Georgia St.,61,Green Bay,78
12/27/14,Kennesaw St.,45,Illinois,93
12/27/14,Jacksonville St.,61,Jacksonville,75
12/27/14,Kentucky,58,Louisville,50
12/27/14,Oakland,56,Maryland,72
12/27/14,UNC Wilmington,82,Minnesota,108
12/27/14,Colorado St.,58,New Mexico St.,57
12/27/14,UAB,58,North Carolina,89
12/27/14,Northern Kentucky,55,Northwestern,76
12/27/14,Wright St.,55,Ohio St.,100
12/27/14,San Francisco,77,Pacific,71
12/27/14,IUPUI,55,Pepperdine,53
12/27/14,Santa Clara,60,Saint Mary's,73
12/27/14,Portland,61,San Diego,58
12/27/14,San Diego Christian,50,San Diego St.,72
12/27/14,Maine,43,Seton Hall,72
12/27/14,Tennessee St.,46,Tennessee,67
12/27/14,Southern Utah,45,UNLV,79
12/27/14,Wayland Baptist,63,Utah St.,75
12/27/14,Sacramento St.,74,Utah Valley,49
12/27/14,Presbyterian,65,Virginia Tech,87
12/27/14,Brescia,42,Western Kentucky,89
12/27/14,Bristol,59,Weber St.,109
12/28/14,UCLA,50,Alabama,56
12/28/14,Harvard,46,Arizona St.,56
12/28/14,Northwestern St.,92,Arkansas,100
12/28/14,Coast Guard,48,Army,93
12/28/14,Longwood,64,Ball St.,69
12/28/14,Illinois Chicago,60,Bradley,68
12/28/14,Sacred Heart,76,Brown,79
12/28/14,Belmont,56,Butler,67
12/28/14,Cal St. Bakersfield,55,California,52
12/28/14,Colgate,64,Columbia,69
12/28/14,Central Connecticut,48,Connecticut,81
12/28/14,Saint Peter's,59,Cornell,52
12/28/14,Iona,81,Drexel,62
12/28/14,Maryland Eastern Shore,78,Duquesne,69
12/28/14,UNC Greensboro,50,East Carolina,71
12/28/14,Concordia MI,42,Eastern Michigan,100
12/28/14,Marist,64,Elon,69
12/28/14,Coppin St.,80,Evansville,85
12/28/14,Loyola MD,61,Fairfield,59
12/28/14,Howard,59,Fordham,74
12/28/14,St. Katherine,62,Fresno St.,93
12/28/14,Abilene Christian,81,Grand Canyon,83
12/28/14,Thomas GA,48,High Point,85
12/28/14,Mississippi Valley St.,53,Houston,80
12/28/14,UMKC,73,Indiana St.,70
12/28/14,Judson Coll.,46,IPFW,80
12/28/14,Texas Southern,58,Kansas St.,56
12/28/14,NJIT,71,Lafayette,76
12/28/14,Cincinnati Christian,58,Liberty,78
12/28/14,Hofstra,88,LIU Brooklyn,62
12/28/14,Morgan St.,53,Marquette,81
12/28/14,Rutgers,59,Monmouth,58
12/28/14,Northwest Christian,67,Nevada,81
12/28/14,NC Wesleyan,54,North Carolina A&T,58
12/28/14,Northland,59,North Dakota St.,83
12/28/14,San Diego Christian,45,Northern Arizona,71
12/28/14,South Dakota St.,63,Northern Iowa,74
12/28/14,Haskell,42,Oral Roberts,94
12/28/14,Central Pennsylvania,69,Radford,119
12/28/14,Wake Forest,65,Richmond,63
12/28/14,Campbell,56,Samford,65
12/28/14,Bucknell,71,Siena,73
12/28/14,Robert Morris IL,56,SIU Edwardsville,104
12/28/14,Milwaukee,60,South Dakota,84
12/28/14,Bowling Green,79,South Florida,70
12/28/14,Harris Stowe,66,Southeast Missouri St.,94
12/28/14,Tulane,57,St. John's,82
12/28/14,Long Beach St.,67,Syracuse,85
12/28/14,Delaware St.,56,Temple,66
12/28/14,Lehigh,58,UMBC,55
12/28/14,Stony Brook,62,Washington,57
12/28/14,UC Davis,83,Washington St.,90
12/28/14,Buffalo,56,Wisconsin,68
12/28/14,Florida Gulf Coast,57,Xavier,71
12/29/14,Middle Tennessee,48,Auburn,64
12/29/14,UMass Lowell,47,Boston College,70
12/29/14,Wentworth,46,Boston University,69
12/29/14,Portland,88,BYU,97
12/29/14,Stephen F. Austin,61,Cal St. Northridge,57
12/29/14,Morehead St.,95,Central Arkansas,60
12/29/14,Johnson TN,47,Charleston Southern,81
12/29/14,Lipscomb,60,Chattanooga,78
12/29/14,Nebraska Omaha,66,Chicago St.,69
12/29/14,Saint Joseph's,73,Denver,77
12/29/14,Toledo,69,Duke,86
12/29/14,FIU,76,Florida A&M,55
12/29/14,Southern,57,Hawaii,71
12/29/14,Quincy,57,Illinois St.,99
12/29/14,Valparaiso,79,James Madison,52
12/29/14,Pepperdine,69,Loyola Marymount,56
12/29/14,Southern Miss,67,LSU,87
12/29/14,Capital,46,Miami OH,69
12/29/14,IUPUI,49,North Carolina Central,70
12/29/14,Hampton,51,Northern Illinois,83
12/29/14,Mount St. Mary's,35,Old Dominion,69
12/29/14,UC Irvine,67,Oregon,69
12/29/14,Santa Clara,57,Pacific,40
12/29/14,Maine,64,Quinnipiac,81
12/29/14,San Francisco,56,Saint Mary's,69
12/29/14,Howard Payne,47,Sam Houston St.,102
12/29/14,Gonzaga,60,San Diego,48
12/29/14,Midwestern St.,61,SMU,70
12/29/14,Arkansas Pine Bluff,39,Stanford,74
12/29/14,Tennessee St.,40,TCU,60
12/29/14,North Florida,84,Tennessee Tech,87
12/29/14,Rice,55,Texas,66
12/29/14,North Texas,45,Texas Tech,60
12/29/14,Fairleigh Dickinson,85,Towson,84
12/29/14,Cleveland St.,63,VCU,72
12/29/14,Rider,76,Wagner,71
12/29/14,Alice Lloyd,62,Western Kentucky,104
12/29/14,Southern Arkansas,52,Louisiana Tech,74
12/30/14,Marshall,63,Akron,70
12/30/14,Fort Valley St.,65,Alabama St.,76
12/30/14,Concordia AL,79,Alcorn St.,70
12/30/14,Louisiana Lafayette,83,Arkansas Little Rock,79
12/30/14,Norfolk St.,51,Baylor,92
12/30/14,Buffalo,76,Binghamton,50
12/30/14,Cal St. East Bay,45,Cal St. Fullerton,77
12/30/14,UMKC,55,Canisius,67
12/30/14,Robert Morris,57,Clemson,64
12/30/14,Columbia,64,St. Francis NY,72
12/30/14,Eastern Kentucky,66,Coppin St.,63
12/30/14,Mississippi,74,Dayton,78
12/30/14,St. Bonaventure,77,Delaware,82
12/30/14,Oral Roberts,77,Detroit,73
12/30/14,Texas Pan American,72,Duquesne,78
12/30/14,Florida,63,Florida St.,65
12/30/14,St. Andrews Pres.,35,Furman,72
12/30/14,VMI,60,George Washington,80
12/30/14,Louisiana Monroe,45,Georgia St.,65
12/30/14,Charlotte,66,Georgia Tech,67
12/30/14,Harvard,72,Grand Canyon,59
12/30/14,Ecclesia,47,Houston Baptist,98
12/30/14,Judson Coll.,38,Illinois Chicago,79
12/30/14,Cal Poly,71,IPFW,57
12/30/14,Florida Atlantic,68,Jacksonville,50
12/30/14,Kent St.,62,Kansas,78
12/30/14,Penn,67,La Salle,84
12/30/14,Huston Tillotson,59,Lamar,85
12/30/14,Long Beach St.,48,Louisville,63
12/30/14,Iona,82,Massachusetts,87
12/30/14,College of Charleston,40,Miami FL,67
12/30/14,Illinois,65,Michigan,73
12/30/14,Maryland,68,Michigan St.,66
12/30/14,McNeese St.,66,Mississippi St.,47
12/30/14,Oklahoma St.,74,Missouri,72
12/30/14,Alabama A&M,39,Murray St.,76
12/30/14,Texas Southern,52,New Mexico St.,54
12/30/14,Central Baptist,60,New Orleans,90
12/30/14,Albany,47,Niagara,65
12/30/14,Spring Hill,64,Nicholls St.,71
12/30/14,St. Francis PA,65,NJIT,77
12/30/14,William & Mary,64,North Carolina,86
12/30/14,Cincinnati,76,North Carolina St.,60
12/30/14,Hartford,60,Notre Dame,87
12/30/14,UNC Wilmington,53,Ohio,72
12/30/14,Iowa,71,Ohio St.,65
12/30/14,UC Santa Barbara,64,Oregon St.,76
12/30/14,Florida Gulf Coast,54,Pittsburgh,71
12/30/14,Northwestern,51,Rutgers,47
12/30/14,Yale,70,Sacred Heart,64
12/30/14,Auburn Montgomery,60,Samford,94
12/30/14,UC Davis,67,Seattle,76
12/30/14,Arkansas St.,63,South Alabama,60
12/30/14,North Carolina A&T,54,South Carolina,91
12/30/14,Florida Tech,61,Stetson,77
12/30/14,Maryland Eastern Shore,63,Tennessee Martin,60
12/30/14,Mercer,50,Texas A&M,65
12/30/14,Jarvis Christian,55,Texas A&M Corpus Chris,87
12/30/14,Bethune Cookman,47,The Citadel,51
12/30/14,Texas St.,57,Troy,46
12/30/14,Morgan St.,63,UC Riverside,68
12/30/14,Vermont,56,USC,64
12/30/14,Montreat,55,USC Upstate,101
12/30/14,Georgia Southern,61,UT Arlington,62
12/30/14,Carroll MT,49,Utah,85
12/30/14,Cameron,68,UTSA,79
12/30/14,Davidson,72,Virginia,83
12/30/14,Virginia Tech,51,West Virginia,82
12/30/14,St. Catharine,70,Western Carolina,86
12/30/14,Anderson IN,62,Western Illinois,74
12/30/14,New Hampshire,56,Western Michigan,70
12/30/14,Bristol,50,Utah Valley,83
12/30/14,Prairie View A&M,68,Hawaii,76
12/31/14,Lafayette,92,Army,78
12/31/14,North Florida,60,Austin Peay,65
12/31/14,Dartmouth,76,Bryant,59
12/31/14,American,47,Bucknell,57
12/31/14,La Verne,36,Cal St. Bakersfield,87
12/31/14,Liberty,46,Campbell,53
12/31/14,Hofstra,84,Central Connecticut,56
12/31/14,Boise St.,65,Colorado St.,71
12/31/14,Temple,57,Connecticut,53
12/31/14,Marquette,58,DePaul,61
12/31/14,Wichita St.,66,Drake,58
12/31/14,Wofford,55,Duke,84
12/31/14,Tulane,67,East Carolina,59
12/31/14,South Carolina St.,54,Fordham,74
12/31/14,Chicago St.,50,Green Bay,54
12/31/14,Coastal Carolina,83,High Point,68
12/31/14,Boston University,75,Holy Cross,72
12/31/14,Indiana St.,63,Illinois St.,61
12/31/14,Mississippi Valley St.,33,Iowa St.,83
12/31/14,Georgia,50,Kansas St.,46
12/31/14,Colgate,68,Lehigh,61
12/31/14,Bradley,49,Loyola Chicago,64
12/31/14,Houston,54,Memphis,73
12/31/14,Loyola MD,47,Navy,70
12/31/14,Indiana,70,Nebraska,65
12/31/14,Fresno St.,64,New Mexico,76
12/31/14,Louisiana College,68,Northwestern St.,94
12/31/14,George Mason,43,Oklahoma,61
12/31/14,Gardner Webb,81,Presbyterian,64
12/31/14,Creighton,53,Providence,65
12/31/14,Minnesota,68,Purdue,72
12/31/14,UNC Asheville,62,Radford,60
12/31/14,Brown,60,Rhode Island,80
12/31/14,Northeastern,58,Richmond,57
12/31/14,Vanderbilt,70,Saint Louis,55
12/31/14,Air Force,49,San Diego St.,53
12/31/14,St. John's,67,Seton Hall,78
12/31/14,South Florida,49,SMU,83
12/31/14,Missouri St.,53,Southern Illinois,50
12/31/14,Cornell,44,Syracuse,61
12/31/14,East Tennessee St.,61,Tennessee,71
12/31/14,Kennesaw St.,62,Tennessee St.,73
12/31/14,Hampden Sydney,53,UC Irvine,82
12/31/14,Tulsa,56,UCF,54
12/31/14,Mars Hill,48,UNC Greensboro,92
12/31/14,San Jose St.,33,Utah St.,61
12/31/14,Butler,55,Villanova,67
12/31/14,Princeton,66,Wake Forest,80
12/31/14,Longwood,72,Winthrop,82
12/31/14,Penn St.,72,Wisconsin,89
12/31/14,UNLV,71,Wyoming,76
12/31/14,Georgetown,53,Xavier,70
12/31/14,Northern Kentucky,74,Youngstown St.,78
1/1/15,Southeast Missouri St.,77,Belmont,78
1/1/15,Tennessee Tech,59,Eastern Illinois,61
1/1/15,Weber St.,78,Eastern Washington,84
1/1/15,Northern Iowa,49,Evansville,52
1/1/15,Idaho St.,54,Idaho,77
1/1/15,Pacific,77,Loyola Marymount,63
1/1/15,Northern Colorado,48,Montana,66
1/1/15,North Dakota,67,Montana St.,60
1/1/15,Saint Mary's,68,Pepperdine,59
1/1/15,Southern Utah,68,Portland St.,71
1/1/15,Northern Arizona,73,Sacramento St.,78
1/1/15,San Diego,57,San Francisco,56
1/1/15,BYU,81,Santa Clara,46
1/1/15,Jacksonville St.,57,SIU Edwardsville,73
1/1/15,Crowley's Ridge,61,Tennessee Martin,84
1/2/15,North Florida,61,Alabama,76
1/2/15,Morgan St.,62,Cal St. Northridge,78
1/2/15,Washington,75,California,81
1/2/15,Monmouth,73,Canisius,68
1/2/15,Central Pennsylvania,80,Central Michigan,125
1/2/15,Milwaukee,57,Cleveland St.,84
